anomaly_id,anomaly_status,anomaly_type,anomaly_unit,compared_field,date_or_period,detection_method,disease,event_cluster_id,evidence_summary,expected_or_reference_value,human_review_audit_ids,human_review_reason,location,needs_human_review,observed_value,reason,recommended_action,record_id,review_decision_ids,severity,source_id,source_ids,source_urls,threshold,validation_result_id,warnings
anom_011,open,deaths_without_case_reference,record,deaths,2024-01-30,deterministic_anomaly_detection,Dengue,,"[Latin America and the Caribbean](https://outbreaknewstoday.substack.com/s/latin-america-and-the-caribbean/?utm_source=substack&utm_medium=menu) # Brazil reports 217K probable dengue cases during the first weeks of 2024 ### Nearly 13,000 chikungunya cases reported [Robert Herriman](https://substack.com/@outbreaknewstoday) Jan 30, 2024 Brazil health authorities report today a cumulative 217,841 probable cases of dengue in 2024 to date. There are 15 confirmed deaths and another 149 under investigation. Based on the latest data, the incidence of dengue in the country is 107.1 cases for each group of 100,000 inhabitants, while the disease's fatality rate is 0.9%. The number of cases are a 80 percent increase over the 120,874 probable cases of the disease reported last week. Photo by [Leandro Barreto](https://unsplash.com/@lpbarreto) on [Unsplash](https://unsplash.com) Health Minister Nísia Trindade said, ""We are experiencing a period of significant concern regarding dengue."" ""We currently have all four serotypes circulating simultaneously in the country (with DENV 1 being the predominant strain). It's a very concerning situation,"" emphasized Alda Cruz, the director of the ministry's Communicable Diseases department. **[Brazil: First dengue vaccines to be administered in February](https://outbreaknewstoday.substack.com/p/brazil-first-dengue-vaccines-to-be)** Early estimates for dengue in 2024 predict from 1,462,310 to 4,225,885 cases. The numbers were released this January 30 in Brasília, by the Ministry of Health, during a meeting between representatives of the National Arbovirus Room, the National Council of Health Secretaries (Conass) and the National Council of Municipal Health Secretariats ( Conasems).",,[],,Brazil,False,15.0,deaths present but no comparable case count is available,human_review,rec_src_search_2ac70c766155_005,[],low,src_search_2ac70c766155,"[""src_search_2ac70c766155""]","[""https://outbreaknewstoday.substack.com/p/brazil-reports-217k-probable-dengue""]",,,"[""insufficient_case_reference""]"
anom_012,open,deaths_without_case_reference,record,deaths,2024-01-30,deterministic_anomaly_detection,Dengue,,"[Latin America and the Caribbean](https://outbreaknewstoday.substack.com/s/latin-america-and-the-caribbean/?utm_source=substack&utm_medium=menu) # Brazil reports 217K probable dengue cases during the first weeks of 2024 ### Nearly 13,000 chikungunya cases reported [Robert Herriman](https://substack.com/@outbreaknewstoday) Jan 30, 2024 Brazil health authorities report today a cumulative 217,841 probable cases of dengue in 2024 to date. There are 15 confirmed deaths and another 149 under investigation. Based on the latest data, the incidence of dengue in the country is 107.1 cases for each group of 100,000 inhabitants, while the disease's fatality rate is 0.9%. The number of cases are a 80 percent increase over the 120,874 probable cases of the disease reported last week. Photo by [Leandro Barreto](https://unsplash.com/@lpbarreto) on [Unsplash](https://unsplash.com) Health Minister Nísia Trindade said, ""We are experiencing a period of significant concern regarding dengue."" ""We currently have all four serotypes circulating simultaneously in the country (with DENV 1 being the predominant strain). It's a very concerning situation,"" emphasized Alda Cruz, the director of the ministry's Communicable Diseases department. **[Brazil: First dengue vaccines to be administered in February](https://outbreaknewstoday.substack.com/p/brazil-first-dengue-vaccines-to-be)** Early estimates for dengue in 2024 predict from 1,462,310 to 4,225,885 cases. The numbers were released this January 30 in Brasília, by the Ministry of Health, during a meeting between representatives of the National Arbovirus Room, the National Council of Health Secretaries (Conass) and the National Council of Municipal Health Secretariats ( Conasems).",,[],,Brazil,False,149.0,deaths present but no comparable case count is available,human_review,rec_src_search_2ac70c766155_006,[],low,src_search_2ac70c766155,"[""src_search_2ac70c766155""]","[""https://outbreaknewstoday.substack.com/p/brazil-reports-217k-probable-dengue""]",,,"[""insufficient_case_reference""]"
anom_013,open,abrupt_spike_simple_threshold,record,case_count,2024-04-18,deterministic_anomaly_detection,Dengue,,"## Content Search Informing humanitarians worldwide 24/7 — a service provided by UN OCHA [Brazil](/country/bra) + 23 more # Situation Report No 14 - Dengue Epidemiological Situation in the Region of the Americas - Epidemiological Week 13, 2024 Format : Situation Report Source : * [PAHO](/organization/paho) Posted Originally published Origin : [View original](https://www.paho.org/en/documents/situation-report-no-14-dengue-epidemiological-situation-region-americas-epidemiological) ## Attachments * [![Preview of 2024-cde-dengue-sitrep-americas-epi-week-13-18-apr.pdf](/sites/default/files/styles/small/public/previews/2d/3c/2d3cc80a-8c2d-44d6-aa00-73f02f563d0f.png?2522960-1-0) **Download Report** (PDF | 249.89 KB)](/attachments/2d3cc80a-8c2d-44d6-aa00-73f02f563d0f/2024-cde-dengue-sitrep-americas-epi-week-13-18-apr.pdf) **Update: April 18, 2024 14:00 PM (GMT-5)** Between epidemiological weeks (EW) 1 and 13 of 2024, a total of 4,820,955 suspected cases of dengue were reported, resulting in a cumulative incidence of 511 per 100,000 population. This figure represents an increase of 260% compared to the same period in 2023 and 448% compared to the average of the last 5 years. Figure 1 shows the trend of suspected dengue cases as of EW 13. ## Related Content [World](/country/wld) ### [Goa to Munich: Growing call for 100-100-100 to end TB and end AIDS before 2030](https://reliefweb.int/report/world/goa-munich-growing-call-100-100-100-end-tb-and-end-aids-2030) [Mexico](/country/mex) ### [100 mil personas desaparecidas en México: 100 mil historias de búsqueda y dolor](https://reliefweb.int/report/mexico/100-mil-personas-desaparecidas-en-mexico-100-mil-historias-de-busqueda-y-dolor) [Brazil](/country/bra) + 3 more ### [De 10.100 refugiados, sólo 5.100 continúan con registro activo en",,[],case count exceeds configured simple anomaly threshold,Region of the Americas,True,4820955.0,case count exceeds configured simple anomaly threshold,review_possible_spike_or_extraction_error,rec_src_search_d40be1c01bdd_001,[],high,src_search_d40be1c01bdd,"[""src_search_d40be1c01bdd""]","[""https://reliefweb.int/report/brazil/situation-report-no-14-dengue-epidemiological-situation-region-americas-epidemiological-week-13-2024""]",1000000.0,,[]
anom_014,open,abrupt_spike_simple_threshold,record,case_count,2024-03-31,deterministic_anomaly_detection,Dengue,,"tam para uma possível nova alta em dezembro, com expectativa de pico entre março e abril de 2025. O estado de São Paulo concentra 32,3% dos casos, totalizando 2,1 milhões de infecções e 1.786 mortes. Na capital paulista, foram registradas 639.066 infecções, com 365 mortes confirmadas. O infectologista Antonio Carlos Bandeira, membro do Comitê de Arboviroses da Sociedade Brasileira de Infectologia (SBI) e assessor técnico do Laboratório Central do Estado da Bahia, destaca que os números de dengue devem permanecer menos expressivos até dezembro, com uma previsão de aumento de casos no início do próximo ano. “O pico da doença deverá ocorrer de março a abril do ano que vem. De maio em diante, a tendência é cair. Neste ano, ficamos durante muitos meses com um platô alto. Não dá para prever se isso voltará a acontecer no país”, afirmou Bandeira. Ele também enfatiza a importância de ações eficientes e coordenadas no combate à dengue. “A maior parte dos países do mundo tem caminhado em várias frentes. Uma delas é utilizar a tecnologia dos mosquitos transgênicos e transformar isso em um produto de escala. Precisamos envolver empresas privadas, pois o governo não tem recursos para resolver tudo sozinho”, alertou o especialista. Além das medidas preventivas e tecnológicas, os especialistas ressaltam a importância da vacinação em larga escala. A implementação da vacina contra a dengue no Programa Nacional de Imunizações é considerada uma estratégia essencial para aumentar a cobertura e prevenir novas epidemias. Condições climáticas favoráveis, como calor, umidade e chuvas, também facilitam a proliferação do mosquito Aedes aegypti, transmissor da dengue, o que reforça a necessidade de políticas públicas eficazes.",,[],case count exceeds configured simple anomaly threshold,São Paulo,True,2100000.0,case count exceeds configured simple anomaly threshold,review_possible_spike_or_extraction_error,rec_src_search_0cb54d17a3e3_006,[],high,src_search_0cb54d17a3e3,"[""src_search_0cb54d17a3e3""]","[""https://www.cofen.gov.br/dengue-aumentou-400-no-brasil-em-2024-em-comparacao-ao-ano-passado""]",1000000.0,,[]
anom_015,open,abrupt_spike_simple_threshold,record,case_count,2024-03-31,deterministic_anomaly_detection,Dengue,,"e temperatura e chuvas, decorrentes dos impactos do fenômeno climático El Niño. Como consequência, diversos países, especialmente das Américas, tiveram aumento no número de casos suspeitos de dengue. Até abril de 2024, a Organização Mundial da Saúde (OMS) registrou mais de 7,6 milhões de casos suspeitos de dengue em todo o mundo, com mais de 3 mil óbitos2. Esse aumento ocorreu especialmente na região das Américas, responsável por mais de 90% dos casos notificados. No Brasil, além dos efeitos das anomalias meteorológicas, a grande extensão territorial, o elevado contingente populacional (que corresponde a 32% da população das Américas, excluídos Canadá e Estados Unidos) e as altas sensibilidade e capacidade do sistema de vigilância colocam o Brasil em posição de destaque quando comparados os dados em números absolutos. Proporcionalmente, outros países e territórios apresentaram aumentos superiores ao observado no Brasil em relação ao mesmo período de 2023, conforme análise divulgada pela Opas/OMS, como o 2 Boletim Epidemiológico | Secretaria de Vigilância em Saúde e Ambiente | Ministério da Saúde Volume 55 | N.º 11 | 4 Jul. 2024 México, o Paraguai e a sub-região do Caribe3. Ainda, o alerta da Opas sobre o início da sazonalidade na região do Istmo da América Central, México e Caribe, divulgado em maio de 2024, pode implicar aumento substancial no número de casos suspeitos notificados nas Américas no segundo semestre3. Historicamente, o Brasil registra a maior proporção de casos suspeitos nas Américas. No período recente, entre 2019 e 2023, a proporção de casos suspeitos de dengue no Brasil variou entre 63% (2020) e 84% (2022) dos casos notificados nas Américas.",,[],case count exceeds configured simple anomaly threshold,Global,True,7600000.0,case count exceeds configured simple anomaly threshold,review_possible_spike_or_extraction_error,rec_src_search_4520d2861241_001,[],high,src_search_4520d2861241,"[""src_search_4520d2861241""]","[""https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2024/boletim-epidemiologico-volume-55-no-11.pdf""]",1000000.0,,[]
anom_016,open,deaths_without_case_reference,record,deaths,2024-03-31,deterministic_anomaly_detection,Dengue,,"o explicado por outras condições, que resida ou tenha viajado para áreas de transmissão até 14 dias antes do início dos sintomas, ou que tenha vínculo epidemiológico com um caso importado confirmado. ZIKA Pacientes que apresentam exantema maculopapular pruriginoso, acompanhado de um ou mais dos seguintes sinais e sintomas: febre (podendo apresentar-se baixa ≤38,5°C), hiperemia conjuntival/conjuntivite não purulenta, artralgia/poliartralgia, edema periarticular. NOTIFICAÇÃO PACIENTES ATENDIDOS NO HNSC E HCC: - Os profissionais da saúde devem preencher a FICHA DE NOTIFICAÇÃO INDIVIDUAL DO SINAN disponível no repositório de documentos no prontuário eletrônico do GHC Sistemas: Vigilância epidemiológica – Núcleo Hospitalar de Epidemiologia – Fichas de Notificação. - A FICHA DE NOTIFICAÇÃO INDIVIDUAL DO SINAN deverá ser encaminhada ao laboratório junto ao SADT. - O SISTEMA SENTINELA DENGUE será preenchido pela equipe do NHE/HNSC-HCC. PACIENTES ATENDIDOS NA UPA-ZN: Os profissionais da saúde devem realizar a evolução do paciente conforme roteiro padronizado pela UPA-ZN. O SISTEMA SENTINELA DENGUE (https://sentinela.procempa.com.br) deverá ser preenchido pela equipe da UPA-ZN. Informe Epidemiológico Núcleo Hospitalar de Epidemiologia HNSC/HCC DENGUE, CHIKUNGUNYA E ZIKA Semanas Epidemiológicas 01 a 26/2025 (29/12/2024 a 28/06/2025) INFORME EPIDEMIOLÓGICO DENGUE, CHIKUNGUNYA E ZIKA NÚCLEO HOSPITALAR DE EPIDEMIOLOGIA/HNSC-HCC 2 SITUAÇÃO EPIDEMIOLÓGICA DA DENGUE NO GRUPO HOSPITALAR CONCEIÇÃO (GHC) O Núcleo Hospitalar de Epidemiologia (NHE-HNSC/HCC) notificou 2.261 casos suspeitos em 2024, 1.061 (46,9%) foram confirmados para dengue; 184 (17,3%) necessitaram hospitalização. Houve três óbitos por dengue em 2024.",,[],,"Porto Alegre, Rio Grande do Sul (Grupo Hospitalar Conceição - HNSC/HCC)",False,3.0,deaths present but no comparable case count is available,human_review,rec_src_search_2eb1c67db46f_004,[],low,src_search_2eb1c67db46f,"[""src_search_2eb1c67db46f""]","[""https://www.ghc.com.br/files/DENGUE_SE26.pdf""]",,,"[""insufficient_case_reference""]"
anom_017,open,out_of_scope_count_bearing_record,validation_result,task_scope,"as of March 26, 2024",deterministic_anomaly_detection,Dengue,event_008,"Washington, DC, March 28, 2024 (PAHO)- The Pan American Health Organization (PAHO) today warned about the surge in dengue cases in the Americas. As of March 26, 2024, over 3.5 million cases and more than 1,000 deaths have been reported in the region.","{""disease"": ""Dengue"", ""location"": ""Brazil"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_geography,Americas,True,"{""disease"": ""Dengue"", ""location"": ""Americas"", ""date_or_period"": ""as of March 26, 2024""}",Stage 10 validation marked record outside requested scope: outside_geography,confirm_scope_or_reject_record,,[],high,,"[""src_search_c19140f0ec24""]","[""https://www.paho.org/en/news/28-3-2024-paho-calls-collective-action-response-record-increase-dengue-cases-americas""]",,val_result_004,"[""outside_geography""]"
anom_018,open,out_of_scope_count_bearing_record,validation_result,task_scope,"as of March 26, 2024",deterministic_anomaly_detection,Dengue,event_008,"Washington, DC, March 28, 2024 (PAHO)- The Pan American Health Organization (PAHO) today warned about the surge in dengue cases in the Americas. As of March 26, 2024, over 3.5 million cases and more than 1,000 deaths have been reported in the region.","{""disease"": ""Dengue"", ""location"": ""Brazil"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_geography,Americas,True,"{""disease"": ""Dengue"", ""location"": ""Americas"", ""date_or_period"": ""as of March 26, 2024""}",Stage 10 validation marked record outside requested scope: outside_geography,confirm_scope_or_reject_record,,[],high,,"[""src_search_c19140f0ec24""]","[""https://www.paho.org/en/news/28-3-2024-paho-calls-collective-action-response-record-increase-dengue-cases-americas""]",,val_result_005,"[""outside_geography""]"
anom_019,open,out_of_scope_count_bearing_record,validation_result,task_scope,2000–2024 (approximately 25 years),deterministic_anomaly_detection,Dengue,event_001,"![](https://www.scielo.br/media/images/rsbmt_logo.png) # Open-access The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control ![Open-access](https://ds.scielo.org/img/logo-open-access.svg) ## ABSTRACT In this review, we discuss dengue surveillance, prevention, and control measures in Brazil. Data on dengue epidemics between 2000 and 2024 indicates an increase in the number of dengue cases and deaths. Global climate change is a key driver of this growth. Over the past 25 years, nearly 18 million Brazilians have been infected with the dengue virus, and the highest number of dengue cases in Brazil's history is projected to reach 2024. Dengue mortality in Brazil increased geographically over time. As of June, there were approximately 6 million probable cases and 4,000 confirmed deaths in Brazil, which represents the greatest dengue epidemic to date. Several technologies have been developed to control *Aedes aegypti*, including the deployment of *Wolbachia*-infected mosquitoes, indoor residual spraying, sterile insect techniques, and mosquito-disseminated insecticides. The Ministry of Health recommends integrating these technologies into health services. Brazil is the first country to incorporate the Takeda vaccine into its public health system, and the Butantan vaccine is currently undergoing Phase 3 clinical trials. Increasing the vaccination coverage and implementing novel *Ae. aegypti* control technologies could reduce the number of dengue cases in Brazil in the coming years. Community activities such as home cleaning and elimination of potential mosquito breeding sites, facilitated by social media and health education initiatives, must continue to achieve this reduction.","{""disease"": ""Dengue"", ""location"": ""Brazil"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_time_window,Brazil,True,"{""disease"": ""Dengue"", ""location"": ""Brazil"", ""date_or_period"": ""2000–2024 (approximately 25 years)""}",Stage 10 validation marked record outside requested scope: outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_0d8e5c276e4c""]","[""https://www.scielo.br/j/rsbmt/a/gTT8ZZVR8g4Xx9xQPyp4GBz?lang=en""]",,val_result_013,"[""outside_time_window""]"
anom_020,open,out_of_scope_count_bearing_record,validation_result,task_scope,"Epidemiological Weeks 1–13, 2024",deterministic_anomaly_detection,Dengue,event_007,"## Content Search Informing humanitarians worldwide 24/7 — a service provided by UN OCHA [Brazil](/country/bra) + 23 more # Situation Report No 14 - Dengue Epidemiological Situation in the Region of the Americas - Epidemiological Week 13, 2024 Format : Situation Report Source : * [PAHO](/organization/paho) Posted Originally published Origin : [View original](https://www.paho.org/en/documents/situation-report-no-14-dengue-epidemiological-situation-region-americas-epidemiological) ## Attachments * [![Preview of 2024-cde-dengue-sitrep-americas-epi-week-13-18-apr.pdf](/sites/default/files/styles/small/public/previews/2d/3c/2d3cc80a-8c2d-44d6-aa00-73f02f563d0f.png?2522960-1-0) **Download Report** (PDF | 249.89 KB)](/attachments/2d3cc80a-8c2d-44d6-aa00-73f02f563d0f/2024-cde-dengue-sitrep-americas-epi-week-13-18-apr.pdf) **Update: April 18, 2024 14:00 PM (GMT-5)** Between epidemiological weeks (EW) 1 and 13 of 2024, a total of 4,820,955 suspected cases of dengue were reported, resulting in a cumulative incidence of 511 per 100,000 population. This figure represents an increase of 260% compared to the same period in 2023 and 448% compared to the average of the last 5 years. Figure 1 shows the trend of suspected dengue cases as of EW 13. ## Related Content [World](/country/wld) ### [Goa to Munich: Growing call for 100-100-100 to end TB and end AIDS before 2030](https://reliefweb.int/report/world/goa-munich-growing-call-100-100-100-end-tb-and-end-aids-2030) [Mexico](/country/mex) ### [100 mil personas desaparecidas en México: 100 mil historias de búsqueda y dolor](https://reliefweb.int/report/mexico/100-mil-personas-desaparecidas-en-mexico-100-mil-historias-de-busqueda-y-dolor) [Brazil](/country/bra) + 3 more ### [De 10.100 refugiados, sólo 5.100 continúan con registro activo en","{""disease"": ""Dengue"", ""location"": ""Brazil"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_geography,Region of the Americas,True,"{""disease"": ""Dengue"", ""location"": ""Region of the Americas"", ""date_or_period"": ""Epidemiological Weeks 1–13, 2024""}",Stage 10 validation marked record outside requested scope: outside_geography,confirm_scope_or_reject_record,,[],high,,"[""src_search_d40be1c01bdd""]","[""https://reliefweb.int/report/brazil/situation-report-no-14-dengue-epidemiological-situation-region-americas-epidemiological-week-13-2024""]",,val_result_019,"[""outside_geography""]"
anom_021,open,out_of_scope_count_bearing_record,validation_result,task_scope,"Epidemiological Weeks 1–13, 2024",deterministic_anomaly_detection,Dengue,event_007,"## Content Search Informing humanitarians worldwide 24/7 — a service provided by UN OCHA [Brazil](/country/bra) + 23 more # Situation Report No 14 - Dengue Epidemiological Situation in the Region of the Americas - Epidemiological Week 13, 2024 Format : Situation Report Source : * [PAHO](/organization/paho) Posted Originally published Origin : [View original](https://www.paho.org/en/documents/situation-report-no-14-dengue-epidemiological-situation-region-americas-epidemiological) ## Attachments * [![Preview of 2024-cde-dengue-sitrep-americas-epi-week-13-18-apr.pdf](/sites/default/files/styles/small/public/previews/2d/3c/2d3cc80a-8c2d-44d6-aa00-73f02f563d0f.png?2522960-1-0) **Download Report** (PDF | 249.89 KB)](/attachments/2d3cc80a-8c2d-44d6-aa00-73f02f563d0f/2024-cde-dengue-sitrep-americas-epi-week-13-18-apr.pdf) **Update: April 18, 2024 14:00 PM (GMT-5)** Between epidemiological weeks (EW) 1 and 13 of 2024, a total of 4,820,955 suspected cases of dengue were reported, resulting in a cumulative incidence of 511 per 100,000 population. This figure represents an increase of 260% compared to the same period in 2023 and 448% compared to the average of the last 5 years. Figure 1 shows the trend of suspected dengue cases as of EW 13. ## Related Content [World](/country/wld) ### [Goa to Munich: Growing call for 100-100-100 to end TB and end AIDS before 2030](https://reliefweb.int/report/world/goa-munich-growing-call-100-100-100-end-tb-and-end-aids-2030) [Mexico](/country/mex) ### [100 mil personas desaparecidas en México: 100 mil historias de búsqueda y dolor](https://reliefweb.int/report/mexico/100-mil-personas-desaparecidas-en-mexico-100-mil-historias-de-busqueda-y-dolor) [Brazil](/country/bra) + 3 more ### [De 10.100 refugiados, sólo 5.100 continúan con registro activo en","{""disease"": ""Dengue"", ""location"": ""Brazil"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_geography,Region of the Americas,True,"{""disease"": ""Dengue"", ""location"": ""Region of the Americas"", ""date_or_period"": ""Epidemiological Weeks 1–13, 2024""}",Stage 10 validation marked record outside requested scope: outside_geography,confirm_scope_or_reject_record,,[],high,,"[""src_search_d40be1c01bdd""]","[""https://reliefweb.int/report/brazil/situation-report-no-14-dengue-epidemiological-situation-region-americas-epidemiological-week-13-2024""]",,val_result_020,"[""outside_geography""]"
anom_022,open,out_of_scope_count_bearing_record,validation_result,task_scope,Up to April 2024,deterministic_anomaly_detection,Dengue,event_009,"e temperatura e chuvas, decorrentes dos impactos do fenômeno climático El Niño. Como consequência, diversos países, especialmente das Américas, tiveram aumento no número de casos suspeitos de dengue. Até abril de 2024, a Organização Mundial da Saúde (OMS) registrou mais de 7,6 milhões de casos suspeitos de dengue em todo o mundo, com mais de 3 mil óbitos2. Esse aumento ocorreu especialmente na região das Américas, responsável por mais de 90% dos casos notificados. No Brasil, além dos efeitos das anomalias meteorológicas, a grande extensão territorial, o elevado contingente populacional (que corresponde a 32% da população das Américas, excluídos Canadá e Estados Unidos) e as altas sensibilidade e capacidade do sistema de vigilância colocam o Brasil em posição de destaque quando comparados os dados em números absolutos. Proporcionalmente, outros países e territórios apresentaram aumentos superiores ao observado no Brasil em relação ao mesmo período de 2023, conforme análise divulgada pela Opas/OMS, como o 2 Boletim Epidemiológico | Secretaria de Vigilância em Saúde e Ambiente | Ministério da Saúde Volume 55 | N.º 11 | 4 Jul. 2024 México, o Paraguai e a sub-região do Caribe3. Ainda, o alerta da Opas sobre o início da sazonalidade na região do Istmo da América Central, México e Caribe, divulgado em maio de 2024, pode implicar aumento substancial no número de casos suspeitos notificados nas Américas no segundo semestre3. Historicamente, o Brasil registra a maior proporção de casos suspeitos nas Américas. No período recente, entre 2019 e 2023, a proporção de casos suspeitos de dengue no Brasil variou entre 63% (2020) e 84% (2022) dos casos notificados nas Américas.","{""disease"": ""Dengue"", ""location"": ""Brazil"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_geography,Global,True,"{""disease"": ""Dengue"", ""location"": ""Global"", ""date_or_period"": ""Up to April 2024""}",Stage 10 validation marked record outside requested scope: outside_geography,confirm_scope_or_reject_record,,[],high,,"[""src_search_4520d2861241""]","[""https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2024/boletim-epidemiologico-volume-55-no-11.pdf""]",,val_result_023,"[""outside_geography""]"
anom_023,open,validation_conflict_anomaly,validation_result,case_definition,"2024 epidemic season, as of June 2024",deterministic_anomaly_detection,Dengue,event_002,"![](https://www.scielo.br/media/images/rsbmt_logo.png) # Open-access The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control ![Open-access](https://ds.scielo.org/img/logo-open-access.svg) ## ABSTRACT In this review, we discuss dengue surveillance, prevention, and control measures in Brazil. Data on dengue epidemics between 2000 and 2024 indicates an increase in the number of dengue cases and deaths. Global climate change is a key driver of this growth. Over the past 25 years, nearly 18 million Brazilians have been infected with the dengue virus, and the highest number of dengue cases in Brazil's history is projected to reach 2024. Dengue mortality in Brazil increased geographically over time. As of June, there were approximately 6 million probable cases and 4,000 confirmed deaths in Brazil, which represents the greatest dengue epidemic to date. Several technologies have been developed to control *Aedes aegypti*, including the deployment of *Wolbachia*-infected mosquitoes, indoor residual spraying, sterile insect techniques, and mosquito-disseminated insecticides. The Ministry of Health recommends integrating these technologies into health services. Brazil is the first country to incorporate the Takeda vaccine into its public health system, and the Butantan vaccine is currently undergoing Phase 3 clinical trials. Increasing the vaccination coverage and implementing novel *Ae. aegypti* control technologies could reduce the number of dengue cases in Brazil in the coming years. Community activities such as home cleaning and elimination of potential mosquito breeding sites, facilitated by social media and health education initiatives, must continue to achieve this reduction.",,[],Validation result is a conflict: Sources may use different case definitions or reporting categories.,Brazil,True,"[{""record_id"": ""rec_src_search_0d8e5c276e4c_001"", ""value"": ""probable cases""}, {""record_id"": ""rec_src_search_0d8e5c276e4c_002"", ""value"": ""confirmed deaths""}]",Validation result is a conflict: Sources may use different case definitions or reporting categories.,resolve_validation_conflict,,[],high,,"[""src_search_0d8e5c276e4c""]","[""https://www.scielo.br/j/rsbmt/a/gTT8ZZVR8g4Xx9xQPyp4GBz?lang=en""]",,val_result_029,[]
anom_024,open,validation_conflict_anomaly,validation_result,deaths,"2024 up to October 7, 2024",deterministic_anomaly_detection,Dengue,event_003,"![Brand](https://www.cofen.gov.br/wp-content/themes/cofen/assets/imagens/logo-cofen.png) ![Transparência e Prestação de Contas](https://www.cofen.gov.br/wp-content/uploads/2023/09/transp_logo-1.png) ###### Transparência e Prestação de Contas ### Dengue aumentou 400% no Brasil em 2024 em comparação ao ano passado ##### Apesar de uma queda recente nos casos, especialistas alertam que a doença voltará a crescer em dezembro 18.10.2024 ![Mosquito Aedes aegypti. Feche um Mosquito sugando sangue humano](https://www.cofen.gov.br/wp-content/uploads/2024/10/mosquito-aedes-aegypti-feche-um-mosquito-sugando-sangue-humano_45334-157.avif) O Brasil registrou 6,5 milhões de casos prováveis de dengue até 7 de outubro de 2024, de acordo com o [Painel de Monitoramento das Arboviroses](https://www.gov.br/saude/pt-br/assuntos/saude-de-a-a-z/a/aedes-aegypti/monitoramento-das-arboviroses) do Ministério da Saúde. O coeficiente de incidência é de 3.221,7 por 100 mil habitantes, enquanto a Organização Mundial da Saúde (OMS) considera que taxas acima de 300 por 100 mil já indicam epidemia. No período, 5.536 pessoas morreram em decorrência da dengue, e outros 1.591 óbitos estão em investigação. Para efeito de comparação, no mesmo período de 2023, foram registrados 1,3 milhão de casos prováveis da doença, com 1.179 mortes confirmadas ao longo do ano. O aumento de casos em 2024 é 400% maior em relação ao ano anterior. Apesar desses números alarmantes, as infecções começaram a cair a partir de abril. A redução se manteve até o final de agosto, mas especialistas alertam para uma possível nova alta em dezembro, com expectativa de pico entre março e abril de 2025. O estado de São Paulo concentra 32,3% dos casos, totalizando 2,1 milhões de infecções e 1.786 mortes.",,[],Validation result is a conflict: Sources report substantially different numeric values for the same linked event.,Brazil,True,"[{""record_id"": ""rec_src_search_0cb54d17a3e3_001"", ""value"": 5536.0}, {""record_id"": ""rec_src_search_0cb54d17a3e3_002"", ""value"": 5536.0}, {""record_id"": ""rec_src_search_0cb54d17a3e3_003"", ""value"": 1591.0}]",Validation result is a conflict: Sources report substantially different numeric values for the same linked event.,resolve_validation_conflict,,[],high,,"[""src_search_0cb54d17a3e3""]","[""https://www.cofen.gov.br/dengue-aumentou-400-no-brasil-em-2024-em-comparacao-ao-ano-passado""]",,val_result_031,"[""human_review_required""]"
