edge_type,reason,source,source_type,target,target_type,warnings
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_001,evidence_chunk,raw_record:rec_src_search_b74bccc017c5_006,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_fd4c39b5e976_001,evidence_chunk,raw_record:rec_src_search_fd4c39b5e976_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_fd4c39b5e976_001,evidence_chunk,raw_record:rec_src_search_fd4c39b5e976_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_1596aec16d67_001,evidence_chunk,raw_record:rec_src_search_1596aec16d67_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_1596aec16d67_001,evidence_chunk,raw_record:rec_src_search_1596aec16d67_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_950d652e6d2a_001,evidence_chunk,raw_record:rec_src_search_950d652e6d2a_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_a9306f6e1687_001,evidence_chunk,raw_record:rec_src_search_a9306f6e1687_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_5b7e6dfb326c_001,evidence_chunk,raw_record:rec_src_search_5b7e6dfb326c_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_90be6a027c41_001,evidence_chunk,raw_record:rec_src_search_90be6a027c41_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b4917c664acb_001,evidence_chunk,raw_record:rec_src_search_b4917c664acb_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b4917c664acb_001,evidence_chunk,raw_record:rec_src_search_b4917c664acb_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b4917c664acb_001,evidence_chunk,raw_record:rec_src_search_b4917c664acb_003,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_743df961a25b_001,evidence_chunk,raw_record:rec_src_search_743df961a25b_003,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_743df961a25b_001,evidence_chunk,raw_record:rec_src_search_743df961a25b_004,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8e86f33ccf00_001,evidence_chunk,raw_record:rec_src_search_8e86f33ccf00_004,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8e86f33ccf00_001,evidence_chunk,raw_record:rec_src_search_8e86f33ccf00_005,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8e86f33ccf00_001,evidence_chunk,raw_record:rec_src_search_8e86f33ccf00_006,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b5fd4616caee_001,evidence_chunk,raw_record:rec_src_search_b5fd4616caee_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b5fd4616caee_001,evidence_chunk,raw_record:rec_src_search_b5fd4616caee_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_72af26a33522_001,evidence_chunk,raw_record:rec_src_search_72af26a33522_004,raw_record,
